"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
242122,"Tarauacá","AC",2,1,1,,,,,
983243,"Porto Acre","AC",2,2,1,467.9,522.7,513.9,425.4,780
1836505,"Senador Guiomard","AC",2,2,1,481.4,520.8,527.6,394.1,600
1053897,"Rio Branco","AC",2,1,1,438.2,455.7,481.5,390.4,760
1367804,"Plácido de Castro","AC",2,2,1,,365.1,407.4,,380
594894,"Rio Branco","AC",2,1,1,452.1,404.3,410.9,513,0
4044461,"Sena Madureira","AC",2,1,1,,,,,
711857,"Cruzeiro do Sul","AC",2,1,1,575.6,534.5,505.8,560,720
2905777,"Rio Branco","AC",2,1,1,499.1,385.6,433.4,480.6,420
4264934,"Xapuri","AC",2,2,1,,,,,
665415,"Epitaciolândia","AC",2,2,1,417.3,388.9,489.4,403.6,520
609752,"Rio Branco","AC",2,1,1,408.9,419.3,437.1,383.3,480
4176462,"Tarauacá","AC",2,1,1,,,,,
1631385,"Rio Branco","AC",2,1,1,434.9,534,561.7,481.7,620
3694241,"Sena Madureira","AC",2,1,1,,,,,
3320621,"Rio Branco","AC",2,1,1,422.3,539.9,535.5,462.4,400
1097121,"Rio Branco","AC",4,1,1,604.4,600.3,594.5,628.8,880
679530,"Cruzeiro do Sul","AC",2,1,1,,,,,
113329,"Rio Branco","AC",2,1,1,495.3,460.7,489.7,452.4,620
907484,"Rio Branco","AC",2,1,1,389.5,488.1,523.3,410.9,520
3281006,"Cruzeiro do Sul","AC",2,1,1,,,,,
571494,"Rio Branco","AC",2,1,1,426.7,462,520.1,436.7,680
1298776,"Cruzeiro do Sul","AC",2,1,1,434.7,444.4,466.3,434,660
1393328,"Rio Branco","AC",2,1,1,439.8,450.3,522.2,442.5,400
1968373,"Rio Branco","AC",2,2,1,532.9,562.4,533.4,502.2,580
839492,"Rio Branco","AC",1,1,1,533.5,550,615.9,611.4,880
586496,"Rio Branco","AC",2,1,1,512.9,564.9,539.2,562.6,900
2624022,"Rio Branco","AC",2,1,1,435.2,449.6,452.8,381.2,440
3305773,"Epitaciolândia","AC",2,1,1,412.2,394.4,456.8,447.7,540
134633,"Rio Branco","AC",2,1,1,408.3,418.8,495,592.6,400
2005229,"Acrelândia","AC",2,1,1,514.6,561.7,565.3,717.4,520
1713023,"Rio Branco","AC",2,1,1,,490.6,449.2,,400
1344699,"Cruzeiro do Sul","AC",2,1,1,481,457.2,510.9,423,620
1008314,"Brasiléia","AC",2,1,1,454.2,462.8,516.5,447.4,600
1532869,"Mâncio Lima","AC",2,1,1,,,,,
175398,"Cruzeiro do Sul","AC",2,1,1,483,539.9,551.1,454.3,640
2367145,"Rio Branco","AC",2,1,1,490.7,546.5,506.7,460.8,520
2639962,"Cruzeiro do Sul","AC",2,1,1,522.1,518.4,569.6,492.4,740
1775165,"Rio Branco","AC",2,1,1,403.9,473,540.8,424.8,640
3043428,"Rio Branco","AC",2,1,1,,,,,
1432049,"Rio Branco","AC",2,1,1,516.3,490,512.6,460.9,640
3302234,"Sena Madureira","AC",2,1,1,,,,,
1440240,"Cruzeiro do Sul","AC",1,2,1,650.8,667.1,644.3,808.6,920
2567871,"Acrelândia","AC",2,1,1,,,,,
2882813,"Rio Branco","AC",4,1,1,586,604.7,565.9,477.3,840
2790136,"Rio Branco","AC",4,1,1,660.4,721.9,647.4,827.8,860
1645969,"Rio Branco","AC",2,1,1,513.9,496.2,520.7,398.4,680
1165717,"Tarauacá","AC",2,1,1,500.8,541.8,564.6,564.1,620
